Dates,TLT,VIX,VVIX
2019-04-18 13:30:00,105.74308776,12.47,85.86
2019-04-18 14:30:00,105.63131769,12.46,84.66
2019-04-18 15:30:00,105.71729467,12.19,84.16
2019-04-18 16:30:00,105.73449006,12.33,84.84
2019-04-18 17:30:00,105.73878891,12.3,84.22
2019-04-18 18:30:00,105.69580042,12.2,84.17
2019-04-18 19:30:00,105.66570848,12.12,84.41
2019-04-22 13:30:00,105.27881207,13.08,86.85
2019-04-22 14:30:00,105.33039826,12.83,86.64
2019-04-22 15:30:00,105.21003049,12.83,85.49
2019-04-22 16:30:00,105.24872013,12.81,85.14
2019-04-22 17:30:00,105.167042,12.62,84.64
2019-04-22 18:30:00,105.1326512,12.63,84.31
2019-04-22 19:30:00,105.1584443,12.41,83.27
2019-04-23 13:30:00,105.46796143,12.35,82.04
2019-04-23 14:30:00,105.30460516,12.39,81.76
2019-04-23 15:30:00,105.38198445,12.26,81.74
2019-04-23 16:30:00,105.37338675,12.27,80.85
2019-04-23 17:30:00,105.38198445,12.23,81.71
2019-04-23 18:30:00,105.34759365,12.14,81.38
2019-04-23 19:30:00,105.3604902,12.33,81.43
2019-04-24 13:30:00,106.05260489,12.56,81.89
2019-04-24 14:30:00,106.15147842,12.51,81.24
2019-04-24 15:30:00,106.08699568,12.81,82.42
2019-04-24 16:30:00,106.04400719,13.17,84.29
2019-04-24 17:30:00,106.11278878,12.84,83.73
2019-04-24 18:30:00,106.15577727,12.57,83.51
2019-04-24 19:30:00,106.23315655,13.05,85.17
2019-04-25 13:30:00,106.04400719,13.77,88.39
2019-04-25 14:30:00,105.97952446,13.52,86.62
2019-04-25 15:30:00,105.992421,13.07,86.99
2019-04-25 16:30:00,105.89784633,13.03,86.11
2019-04-25 17:30:00,105.93223712,12.84,85.68
2019-04-25 18:30:00,106.09129453,13.01,85.7
2019-04-25 19:30:00,106.09129453,13.23,86.94
2019-04-26 13:30:00,106.59425986,13.33,84.35
2019-04-26 14:30:00,106.50398404,12.8,83.83
2019-04-26 15:30:00,106.53407598,12.66,83.87
2019-04-26 16:30:00,106.55986907,12.86,84.11
2019-04-26 17:30:00,106.31913353,12.76,83.86
2019-04-26 18:30:00,106.4395013,12.57,83.98
2019-04-26 19:30:00,106.4395013,12.63,84.12
2019-04-29 13:30:00,106.0010187,12.98,84.32
2019-04-29 14:30:00,106.0096164,12.71,84.96
2019-04-29 15:30:00,105.77747855,12.78,84.58
2019-04-29 16:30:00,105.76888086,12.84,85.05
2019-04-29 17:30:00,105.67430618,12.86,85.29
2019-04-29 18:30:00,105.70869697,12.95,85.36
2019-04-29 19:30:00,105.79467395,13.11,86.08
2019-04-30 13:30:00,106.03540949,13.33,87.33
2019-04-30 14:30:00,106.14717957,14.03,87.99
2019-04-30 15:30:00,106.06120259,13.39,86.58
2019-04-30 16:30:00,106.14717957,13.19,86.2
2019-04-30 17:30:00,106.23315655,13.03,85.98
2019-04-30 18:30:00,106.31913353,12.97,87.02
2019-04-30 19:30:00,106.30193813,13.14,88.56
2019-05-01 13:30:00,106.97300814,13.38,87.66
2019-05-01 14:30:00,107.10224422,13.21,86.79
2019-05-01 15:30:00,107.01608683,13.22,87.11
2019-05-01 16:30:00,106.93854519,13.39,87.26
2019-05-01 17:30:00,107.06778126,13.08,86.3
2019-05-01 18:30:00,106.59391565,13.36,87.88
2019-05-01 19:30:00,106.7403832,14.67,95.75
2019-05-02 13:30:00,106.53360548,14.05,93.02
2019-05-02 14:30:00,106.12866578,14.37,97.25
2019-05-02 15:30:00,106.18036021,15.62,98.32
2019-05-02 16:30:00,106.07697135,15.08,95.55
2019-05-02 17:30:00,106.12866578,14.57,93.55
2019-05-02 18:30:00,106.20620742,14.68,92.94
2019-05-02 19:30:00,106.23205464,14.55,93.02
2019-05-03 13:30:00,106.54222122,13.13,87.91
2019-05-03 14:30:00,106.52498974,12.95,87.28
2019-05-03 15:30:00,106.40436941,12.95,86.61
2019-05-03 16:30:00,106.42160088,13.01,86.62
2019-05-03 17:30:00,106.36129071,13.15,86.82
2019-05-03 18:30:00,106.42160088,13.1,86.45
2019-05-03 19:30:00,106.516374,12.91,86.23
2019-05-06 13:30:00,106.93854519,16.52,94.92
2019-05-06 14:30:00,106.92131371,16.21,93.77
2019-05-06 15:30:00,107.13670717,16.41,96.69
2019-05-06 16:30:00,106.99023962,16.6,96.05
2019-05-06 17:30:00,106.93854519,16.23,95.28
2019-05-06 18:30:00,106.80069337,15.24,93.87
2019-05-06 19:30:00,106.83515633,15.41,94.85
2019-05-07 13:30:00,107.38225571,19.0,103.46
2019-05-07 14:30:00,107.48995245,19.37,105.76
2019-05-07 15:30:00,107.51579966,19.93,106.5
2019-05-07 16:30:00,107.75704034,20.34,109.9
2019-05-07 17:30:00,107.67949869,20.4,113.28
2019-05-07 18:30:00,107.77427181,20.91,116.08
2019-05-07 19:30:00,107.64934361,19.52,111.54
2019-05-08 13:30:00,107.83458198,19.41,108.93
2019-05-08 14:30:00,107.70534591,18.58,106.2
2019-05-08 15:30:00,107.66226721,19.45,107.44
2019-05-08 16:30:00,107.20563308,18.71,107.47
2019-05-08 17:30:00,107.22286455,19.02,107.4
2019-05-08 18:30:00,107.14101504,18.97,104.8
2019-05-08 19:30:00,107.19701734,19.54,106.48
2019-05-09 13:30:00,107.89489215,22.93,114.24
2019-05-09 14:30:00,107.7484246,22.5,111.95
2019-05-09 15:30:00,107.5244154,21.01,106.77
2019-05-09 16:30:00,107.49856818,19.54,104.82
2019-05-09 17:30:00,107.40379506,19.56,103.43
2019-05-09 18:30:00,107.60195704,20.07,103.68
2019-05-09 19:30:00,107.62780426,18.95,102.92
2019-05-10 13:30:00,107.67088295,18.58,102.49
2019-05-10 14:30:00,107.94227871,19.62,103.74
2019-05-10 15:30:00,107.83458198,19.74,100.38
2019-05-10 16:30:00,107.67949869,17.86,97.91
2019-05-10 17:30:00,107.61057278,16.79,97.59
2019-05-10 18:30:00,107.36933211,16.47,93.67
2019-05-10 19:30:00,107.46410523,16.06,96.01
2019-05-13 13:30:00,108.11028561,20.84,105.5
2019-05-13 14:30:00,108.40322072,20.24,105.81
2019-05-13 15:30:00,108.47214662,20.8,107.06
2019-05-13 16:30:00,108.40322072,21.17,107.12
2019-05-13 17:30:00,108.24813743,20.2,103.42
2019-05-13 18:30:00,108.32567907,19.66,103.38
2019-05-13 19:30:00,108.31706333,20.53,105.6
2019-05-14 13:30:00,108.07582266,18.59,98.88
2019-05-14 14:30:00,107.95520232,18.4,97.71
2019-05-14 15:30:00,107.9724338,17.85,96.57
2019-05-14 16:30:00,107.92073937,17.8,96.22
2019-05-14 17:30:00,107.96381806,17.97,95.79
2019-05-14 18:30:00,107.89489215,17.76,95.52
2019-05-14 19:30:00,108.00258888,18.17,97.26
2019-05-15 13:30:00,108.43768367,18.55,98.05
2019-05-15 14:30:00,108.3773735,17.46,96.1
2019-05-15 15:30:00,108.59276696,16.73,95.99
2019-05-15 16:30:00,108.62722992,17.03,96.47
2019-05-15 17:30:00,108.54968827,16.57,95.02
2019-05-15 18:30:00,108.6013827,16.62,95.17
2019-05-15 19:30:00,108.64446139,16.46,94.53
2019-05-16 13:30:00,108.18782726,15.56,89.85
2019-05-16 14:30:00,108.28260038,15.44,91.24
2019-05-16 15:30:00,108.25675316,15.3,92.45
2019-05-16 16:30:00,108.36014202,15.6,92.01
2019-05-16 17:30:00,108.29121612,15.55,92.61
2019-05-16 18:30:00,108.29121612,15.47,93.39
2019-05-16 19:30:00,108.30844759,15.34,94.23
2019-05-17 13:30:00,108.48076236,15.86,94.96
2019-05-17 14:30:00,108.48076236,14.95,94.41
2019-05-17 15:30:00,108.6013827,15.57,95.19
2019-05-17 16:30:00,108.4893781,15.16,94.17
2019-05-17 17:30:00,108.53245679,15.16,94.24
2019-05-17 18:30:00,108.60999844,15.79,97.02
2019-05-17 19:30:00,108.55830401,16.08,99.12
2019-05-20 13:30:00,108.55830401,16.73,98.57
2019-05-20 14:30:00,108.49799384,16.68,98.75
2019-05-20 15:30:00,108.36875776,16.27,97.03
2019-05-20 16:30:00,108.31706333,16.46,96.89
2019-05-20 17:30:00,108.45491515,16.28,97.57
2019-05-20 18:30:00,108.41183646,16.9,97.82
2019-05-20 19:30:00,108.32998694,16.3,96.83
2019-05-21 13:30:00,108.24813743,15.28,93.82
2019-05-21 14:30:00,108.10166987,15.12,93.15
2019-05-21 15:30:00,108.13613283,15.18,91.4
2019-05-21 16:30:00,108.17059578,15.09,90.96
2019-05-21 17:30:00,108.10166987,14.97,90.83
2019-05-21 18:30:00,108.14474856,15.07,90.92
2019-05-21 19:30:00,108.1533643,14.96,92.38
2019-05-22 13:30:00,108.58415122,14.8,92.67
2019-05-22 14:30:00,108.60999844,15.03,92.3
2019-05-22 15:30:00,108.76508173,14.69,91.58
2019-05-22 16:30:00,108.79523681,15.23,91.7
2019-05-22 17:30:00,108.74785025,14.79,90.21
2019-05-22 18:30:00,108.67892435,14.61,88.97
2019-05-22 19:30:00,108.74785025,14.79,89.3
2019-05-23 13:30:00,109.69127361,17.25,93.68
2019-05-23 14:30:00,109.85066477,16.7,93.77
2019-05-23 15:30:00,110.1263684,17.51,95.34
2019-05-23 16:30:00,110.17806283,17.78,95.24
2019-05-23 17:30:00,110.26422021,17.58,95.52
2019-05-23 18:30:00,110.04882675,17.79,95.17
2019-05-23 19:30:00,109.97128511,16.86,94.98
2019-05-24 13:30:00,109.84204903,15.78,91.65
2019-05-24 14:30:00,109.95405363,16.37,92.43
2019-05-24 15:30:00,109.91959068,16.05,91.41
2019-05-24 16:30:00,110.02297954,15.88,90.86
2019-05-24 17:30:00,109.96266937,16.09,91.29
2019-05-24 18:30:00,110.02728741,15.98,90.01
2019-05-24 19:30:00,110.08759758,15.9,90.19
2019-05-28 13:30:00,110.43653498,16.17,90.76
2019-05-28 14:30:00,110.69500713,16.31,90.83
2019-05-28 15:30:00,110.88455338,16.24,90.42
2019-05-28 16:30:00,110.798396,16.41,91.21
2019-05-28 17:30:00,110.9104006,16.54,91.63
2019-05-28 18:30:00,110.91901633,17.01,93.24
2019-05-28 19:30:00,110.90178486,17.48,95.08
2019-05-29 13:30:00,111.58242819,18.23,95.2
2019-05-29 14:30:00,111.73751148,17.98,97.14
2019-05-29 15:30:00,111.77197444,18.54,96.15
2019-05-29 16:30:00,111.56088885,18.07,95.89
2019-05-29 17:30:00,111.5393495,18.09,95.62
2019-05-29 18:30:00,111.30672456,18.41,95.28
2019-05-29 19:30:00,111.22056718,17.89,93.83
2019-05-30 13:30:00,111.10856258,16.97,91.0
2019-05-30 14:30:00,111.54796524,17.46,91.79
2019-05-30 15:30:00,111.75043509,17.59,91.82
2019-05-30 16:30:00,111.75474296,17.32,92.24
2019-05-30 17:30:00,111.84951608,17.51,93.07
2019-05-30 18:30:00,112.03906233,18.04,93.39
2019-05-30 19:30:00,112.15968267,17.33,92.78
2019-05-31 13:30:00,113.08156668,18.96,97.6
2019-05-31 14:30:00,112.840326,18.36,94.63
2019-05-31 15:30:00,113.09879815,18.32,95.28
2019-05-31 16:30:00,113.16772406,18.55,95.34
2019-05-31 17:30:00,113.26249718,18.49,96.68
2019-05-31 18:30:00,113.49512212,18.52,97.16
2019-05-31 19:30:00,113.57266376,18.79,96.72
2019-06-03 13:30:00,113.79671109,18.98,95.17
2019-06-03 14:30:00,113.68447702,18.32,94.42
2019-06-03 15:30:00,113.83987804,18.83,96.48
2019-06-03 16:30:00,113.93484533,19.25,95.94
2019-06-03 17:30:00,113.9607455,18.88,96.63
2019-06-03 18:30:00,114.40536507,19.62,97.86
2019-06-03 19:30:00,114.30608109,18.88,96.03
2019-06-04 13:30:00,113.38662508,18.26,91.84
2019-06-04 14:30:00,113.00243923,17.43,90.0
2019-06-04 15:30:00,113.04560618,17.36,90.03
2019-06-04 16:30:00,112.8556716,17.33,90.23
2019-06-04 17:30:00,112.78660448,17.31,90.05
2019-06-04 18:30:00,112.95063889,17.29,89.43
2019-06-04 19:30:00,113.04560618,17.07,88.93
2019-06-05 13:30:00,112.73912084,17.22,89.42
2019-06-05 14:30:00,112.6053033,17.11,88.84
2019-06-05 15:30:00,112.79523787,16.82,88.48
2019-06-05 16:30:00,112.52760279,16.56,87.55
2019-06-05 17:30:00,112.49306923,16.46,87.36
2019-06-05 18:30:00,112.49306923,16.55,87.43
2019-06-05 19:30:00,112.35493499,16.1,86.72
2019-06-06 13:30:00,113.46000889,16.28,87.24
2019-06-06 14:30:00,113.40389186,16.16,86.25
2019-06-06 15:30:00,113.23554075,15.98,86.53
2019-06-06 16:30:00,112.98517245,15.97,86.17
2019-06-06 17:30:00,112.84703821,16.02,86.51
2019-06-06 18:30:00,112.6916372,16.1,85.04
2019-06-06 19:30:00,112.75207093,15.99,84.84
2019-06-07 13:30:00,113.79671109,15.9,85.37
2019-06-07 14:30:00,113.71037719,15.93,84.85
2019-06-07 15:30:00,113.71901058,16.15,84.92
2019-06-07 16:30:00,113.6240433,16.39,85.39
2019-06-07 17:30:00,113.71901058,16.17,84.42
2019-06-07 18:30:00,113.68447702,16.28,84.63
2019-06-07 19:30:00,113.72764397,16.33,86.0
2019-06-10 13:30:00,112.68300381,16.11,86.22
2019-06-10 14:30:00,112.68300381,16.16,84.84
2019-06-10 15:30:00,112.64847025,16.19,84.21
2019-06-10 16:30:00,112.55350296,16.17,83.33
2019-06-10 17:30:00,112.77797109,16.37,84.15
2019-06-10 18:30:00,112.67437042,15.92,83.46
2019-06-10 19:30:00,112.68300381,16.02,83.86
2019-06-11 13:30:00,112.58371982,15.87,83.94
2019-06-11 14:30:00,112.56213635,16.14,84.96
2019-06-11 15:30:00,112.71753737,16.59,86.24
2019-06-11 16:30:00,112.79955457,16.61,86.3
2019-06-11 17:30:00,112.8556716,16.15,85.65
2019-06-11 18:30:00,112.74343754,16.3,84.87
2019-06-11 19:30:00,112.7693377,16.05,84.95
2019-06-12 13:30:00,112.65710364,16.22,88.15
2019-06-12 14:30:00,112.56213635,16.04,87.4
2019-06-12 15:30:00,112.76070431,16.14,87.5
2019-06-12 16:30:00,112.70890398,15.93,86.77
2019-06-12 17:30:00,112.7693377,15.99,86.45
2019-06-12 18:30:00,112.79523787,15.83,86.47
2019-06-12 19:30:00,112.82113804,15.93,86.2
2019-06-13 13:30:00,112.96790567,15.88,84.03
2019-06-13 14:30:00,113.14057347,15.94,84.56
2019-06-13 15:30:00,113.16647364,15.83,84.59
2019-06-13 16:30:00,113.10603991,15.68,83.77
2019-06-13 17:30:00,113.14057347,15.76,84.42
2019-06-13 18:30:00,113.15784025,16.0,85.2
2019-06-13 19:30:00,113.20532389,15.8,84.73
2019-06-14 13:30:00,113.46864228,16.13,84.61
2019-06-14 14:30:00,113.52475931,15.87,84.46
2019-06-14 15:30:00,113.48590906,15.87,84.5
2019-06-14 16:30:00,113.55497618,15.68,83.82
2019-06-14 17:30:00,113.41684194,15.65,83.11
2019-06-14 18:30:00,113.35640821,15.52,82.85
2019-06-14 19:30:00,113.48590906,15.25,82.57
2019-06-17 13:30:00,113.33050804,15.47,83.2
2019-06-17 14:30:00,113.56360957,15.44,81.95
2019-06-17 15:30:00,113.65857686,15.64,81.85
2019-06-17 16:30:00,113.66721025,15.5,82.75
2019-06-17 17:30:00,113.74491075,15.47,82.89
2019-06-17 18:30:00,113.62835999,15.37,83.14
2019-06-17 19:30:00,113.66289355,15.36,83.48
2019-06-18 13:30:00,114.13341329,15.29,84.01
2019-06-18 14:30:00,114.57371618,15.03,83.77
2019-06-18 15:30:00,114.22838058,15.2,85.46
2019-06-18 16:30:00,114.25428075,15.48,86.64
2019-06-18 17:30:00,114.27154753,15.24,86.57
2019-06-18 18:30:00,114.22406389,15.16,86.84
2019-06-18 19:30:00,114.24996406,15.18,87.37
2019-06-19 13:30:00,113.72764397,15.27,87.2
2019-06-19 14:30:00,113.7880777,15.48,87.25
2019-06-19 15:30:00,113.80534448,15.54,87.39
2019-06-19 16:30:00,113.75786084,15.54,86.96
2019-06-19 17:30:00,114.21974719,15.09,85.12
2019-06-19 18:30:00,114.52191584,14.45,82.12
2019-06-19 19:30:00,114.39241499,14.3,84.58
2019-06-20 13:30:00,114.91041838,14.16,82.62
2019-06-20 14:30:00,115.23848719,14.76,84.7
2019-06-20 15:30:00,114.7204838,14.91,85.1
2019-06-20 16:30:00,114.57371618,15.16,84.86
2019-06-20 17:30:00,114.57371618,14.8,83.9
2019-06-20 18:30:00,114.67731685,14.6,81.7
2019-06-20 19:30:00,114.7204838,14.77,81.21
2019-06-21 13:30:00,113.9607455,14.66,81.11
2019-06-21 14:30:00,113.81397787,14.51,80.3
2019-06-21 15:30:00,113.69311041,14.55,80.24
2019-06-21 16:30:00,113.64994347,14.74,80.1
2019-06-21 17:30:00,113.50317584,14.76,80.29
2019-06-21 18:30:00,113.47727567,14.87,80.43
2019-06-21 19:30:00,113.47727567,15.27,83.14
2019-06-24 13:30:00,114.22406389,15.31,82.23
2019-06-24 14:30:00,114.35788143,15.45,82.49
2019-06-24 15:30:00,114.25428075,15.41,81.9
2019-06-24 16:30:00,114.14204668,15.39,81.77
2019-06-24 17:30:00,114.05139609,15.41,82.22
2019-06-24 18:30:00,114.33198126,15.35,82.33
2019-06-24 19:30:00,114.32766457,15.29,82.59
2019-06-25 13:30:00,114.66005007,15.51,83.03
2019-06-25 14:30:00,114.75501736,15.9,83.24
2019-06-25 15:30:00,114.8068177,15.83,83.51
2019-06-25 16:30:00,114.76365075,16.2,83.62
2019-06-25 17:30:00,114.81545109,16.17,84.49
2019-06-25 18:30:00,114.7204838,16.14,84.56
2019-06-25 19:30:00,114.7204838,16.28,85.16
2019-06-26 13:30:00,114.26291414,16.12,84.65
2019-06-26 14:30:00,114.16794685,16.08,84.94
2019-06-26 15:30:00,114.18521363,16.16,85.01
2019-06-26 16:30:00,114.21974719,16.19,85.04
2019-06-26 17:30:00,114.02981262,16.33,85.36
2019-06-26 18:30:00,113.90894516,16.38,85.36
2019-06-26 19:30:00,113.93484533,16.23,85.39
2019-06-27 13:30:00,114.15931346,16.12,85.72
2019-06-27 14:30:00,114.36651482,16.2,87.2
2019-06-27 15:30:00,114.40968177,16.05,86.56
2019-06-27 16:30:00,114.66868346,15.96,85.96
2019-06-27 17:30:00,114.67731685,15.88,85.82
2019-06-27 18:30:00,114.79386762,16.0,86.3
2019-06-27 19:30:00,114.68595024,15.81,86.52
2019-06-28 13:30:00,114.73775058,15.93,86.93
2019-06-28 14:30:00,114.82408448,15.83,86.47
2019-06-28 15:30:00,114.76365075,15.96,86.8
2019-06-28 16:30:00,114.78091753,15.93,87.23
2019-06-28 17:30:00,114.72911719,16.02,87.46
2019-06-28 18:30:00,114.84135126,16.03,87.62
2019-06-28 19:30:00,114.66868346,15.24,85.78
2019-07-01 13:30:00,114.68614079,14.13,78.91
2019-07-01 14:30:00,114.75534347,14.12,78.07
2019-07-01 15:30:00,114.15847036,14.08,78.53
2019-07-01 16:30:00,113.97248816,14.32,79.69
2019-07-01 17:30:00,114.14982002,14.49,80.45
2019-07-01 18:30:00,114.25362404,14.4,78.86
2019-07-01 19:30:00,114.41798041,14.04,79.58
2019-07-02 13:30:00,114.62558844,13.57,76.25
2019-07-02 14:30:00,115.16190921,13.41,75.88
2019-07-02 15:30:00,115.30896491,13.54,78.48
2019-07-02 16:30:00,115.29166424,13.74,78.26
2019-07-02 17:30:00,115.33491591,13.32,78.07
2019-07-02 18:30:00,115.2830139,13.19,78.52
2019-07-02 19:30:00,115.2700384,12.91,78.22
2019-07-03 13:30:00,115.87123668,13.12,79.21
2019-07-03 14:30:00,115.95774003,12.97,79.27
2019-07-03 15:30:00,116.05289371,12.91,79.1
2019-07-03 16:30:00,116.05289371,12.58,80.04
2019-07-05 13:30:00,114.15847036,13.69,85.14
2019-07-05 14:30:00,114.27957505,14.15,82.81
2019-07-05 15:30:00,114.40067974,13.79,81.67
2019-07-05 16:30:00,114.47853275,13.51,80.33
2019-07-05 17:30:00,114.51745926,13.3,79.65
2019-07-05 18:30:00,114.48718308,13.22,79.68
2019-07-05 19:30:00,114.55638576,13.24,79.78
2019-07-08 13:30:00,115.12730787,14.16,82.32
2019-07-08 14:30:00,115.12730787,14.3,82.6
2019-07-08 15:30:00,115.05810519,14.38,83.36
2019-07-08 16:30:00,115.04080452,14.24,82.71
2019-07-08 17:30:00,115.0840562,14.15,82.85
2019-07-08 18:30:00,114.84184682,14.06,82.1
2019-07-08 19:30:00,114.72939246,13.91,83.66
2019-07-09 13:30:00,114.47853275,14.29,82.63
2019-07-09 14:30:00,114.63423878,14.11,81.82
2019-07-09 15:30:00,114.57368643,14.08,82.34
2019-07-09 16:30:00,114.51313409,14.05,82.48
2019-07-09 17:30:00,114.72939246,14.15,81.89
2019-07-09 18:30:00,114.60828777,14.05,82.45
2019-07-09 19:30:00,114.66884012,14.1,82.31
2019-07-10 13:30:00,114.22767304,13.06,84.76
2019-07-10 14:30:00,114.40067974,13.59,84.93
2019-07-10 15:30:00,114.27092471,13.12,84.88
2019-07-10 16:30:00,113.78650595,13.18,84.76
2019-07-10 17:30:00,113.85570863,13.15,85.05
2019-07-10 18:30:00,113.98546366,13.2,85.0
2019-07-10 19:30:00,114.03736567,13.0,85.97
2019-07-11 13:30:00,113.50969524,12.83,85.75
2019-07-11 14:30:00,113.49239457,12.79,85.98
2019-07-11 15:30:00,113.25018519,12.88,86.66
2019-07-11 16:30:00,112.32459935,12.91,86.67
2019-07-11 17:30:00,112.6100604,13.17,88.96
2019-07-11 18:30:00,112.67926308,13.14,89.19
2019-07-11 19:30:00,112.50625638,12.96,88.2
2019-07-12 13:30:00,112.40245236,12.64,87.12
2019-07-12 14:30:00,112.38515169,12.64,86.36
2019-07-12 15:30:00,112.50625638,12.58,86.49
2019-07-12 16:30:00,112.50625638,12.5,86.32
2019-07-12 17:30:00,112.6100604,12.54,86.74
2019-07-12 18:30:00,112.71386442,12.45,87.01
2019-07-12 19:30:00,112.63601141,12.4,86.14
2019-07-15 13:30:00,113.03392681,12.84,86.88
2019-07-15 14:30:00,113.20260834,12.87,86.85
2019-07-15 15:30:00,113.10312949,13.01,86.26
2019-07-15 16:30:00,113.24153485,12.89,86.08
2019-07-15 17:30:00,113.20693351,12.81,86.43
2019-07-15 18:30:00,113.28478653,12.65,85.86
2019-07-15 19:30:00,113.28478653,12.71,86.2
2019-07-16 13:30:00,112.79171743,12.47,86.66
2019-07-16 14:30:00,112.68791341,12.33,85.17
2019-07-16 15:30:00,112.75711609,12.94,86.91
2019-07-16 16:30:00,112.84361944,12.67,87.82
2019-07-16 17:30:00,112.86092011,12.97,88.83
2019-07-16 18:30:00,112.86092011,12.83,88.01
2019-07-16 19:30:00,112.94742346,12.88,88.25
2019-07-17 13:30:00,113.52699591,12.89,88.46
2019-07-17 14:30:00,113.6740516,13.47,89.07
2019-07-17 15:30:00,113.74325428,13.12,88.16
2019-07-17 16:30:00,113.96816299,13.17,87.23
2019-07-17 17:30:00,114.046016,13.27,86.45
2019-07-17 18:30:00,114.12386902,13.35,87.57
2019-07-17 19:30:00,114.16712069,13.81,90.35
2019-07-18 13:30:00,113.8730093,14.09,87.88
2019-07-18 14:30:00,113.68270193,13.94,87.17
2019-07-18 15:30:00,113.68270193,14.21,87.04
2019-07-18 16:30:00,113.74325428,13.95,86.41
2019-07-18 17:30:00,114.13251935,13.8,85.68
2019-07-18 18:30:00,114.38337907,13.31,85.52
2019-07-18 19:30:00,114.18442136,13.51,84.04
2019-07-19 13:30:00,113.96816299,13.33,83.81
2019-07-19 14:30:00,114.020065,13.44,83.88
2019-07-19 15:30:00,113.97681332,13.5,83.92
2019-07-19 16:30:00,113.93356165,13.47,83.55
2019-07-19 17:30:00,113.8730093,13.63,84.21
2019-07-19 18:30:00,114.09359284,14.0,85.26
2019-07-19 19:30:00,113.92491131,14.33,86.77
2019-07-22 13:30:00,114.3920294,14.23,85.8
2019-07-22 14:30:00,114.46988242,14.31,84.74
2019-07-22 15:30:00,114.46988242,14.2,83.82
2019-07-22 16:30:00,114.26227438,13.92,83.93
2019-07-22 17:30:00,114.10656835,13.69,82.28
2019-07-22 18:30:00,114.020065,13.59,81.94
2019-07-22 19:30:00,114.12386902,13.6,81.22
2019-07-23 13:30:00,113.70865294,13.39,81.58
2019-07-23 14:30:00,113.8470583,13.18,80.74
2019-07-23 15:30:00,113.60484892,13.18,80.44
2019-07-23 16:30:00,113.57889792,12.93,79.43
2019-07-23 17:30:00,113.37128988,12.78,79.92
2019-07-23 18:30:00,113.43184222,12.64,79.31
2019-07-23 19:30:00,113.5010449,12.61,78.99
2019-07-24 13:30:00,113.89896031,12.64,77.76
2019-07-24 14:30:00,113.8470583,12.51,78.87
2019-07-24 15:30:00,113.82975763,12.37,78.91
2019-07-24 16:30:00,113.96816299,12.22,79.27
2019-07-24 17:30:00,113.89030997,12.27,79.62
2019-07-24 18:30:00,114.05034117,12.07,79.7
2019-07-24 19:30:00,113.98546366,12.07,83.89
2019-07-25 13:30:00,113.31073753,12.81,88.71
